"case","event"
"case_232","serD|unassigned->vulnD|storage"
"case_232","vulnD|storage->serD|unassigned"
"case_232","serD|unassigned->vulnD|storage"
"case_232","vulnD|storage->end"
"case_233","start->serD|unassigned"
"case_233","serD|unassigned->vulnD|storage"
"case_233","vulnD|storage->serD|unassigned"
"case_233","serD|unassigned->vulnD|storage"
"case_233","vulnD|storage->serD|unassigned"
"case_233","serD|unassigned->vulnD|storage"
"case_233","vulnD|storage->end"
"case_234","start->serD|unassigned"
"case_234","serD|unassigned->vulnD|storage"
"case_234","vulnD|storage->serD|unassigned"
"case_234","serD|unassigned->vulnD|storage"
"case_234","vulnD|storage->serD|unassigned"
"case_234","serD|unassigned->vulnD|storage"
"case_234","vulnD|storage->serD|unassigned"
"case_234","serD|unassigned->vulnD|storage"
"case_234","vulnD|storage->end"
"case_235","start->serD|unassigned"
"case_235","serD|unassigned->vulnD|storage"
"case_235","vulnD|storage->serD|unassigned"
"case_235","serD|unassigned->vulnD|storage"
"case_235","vulnD|storage->end"
"case_236","start->serD|unassigned"
"case_236","serD|unassigned->vulnD|storage"
"case_236","vulnD|storage->serD|unassigned"
"case_236","serD|unassigned->vulnD|storage"
"case_236","vulnD|storage->end"
"case_237","start->serD|unassigned"
"case_237","serD|unassigned->vulnD|storage"
"case_237","vulnD|storage->serD|unassigned"
"case_237","serD|unassigned->vulnD|storage"
"case_237","vulnD|storage->serD|storage"
"case_237","serD|storage->vulnD|storage"
"case_237","vulnD|storage->end"
"case_238","start->serD|unassigned"
"case_238","serD|unassigned->vulnD|storage"
"case_238","vulnD|storage->serD|unassigned"
"case_238","serD|unassigned->vulnD|storage"
"case_238","vulnD|storage->serD|unassigned"
"case_238","serD|unassigned->vulnD|storage"
"case_238","vulnD|storage->serD|unassigned"
"case_238","serD|unassigned->vulnD|storage"
"case_238","vulnD|storage->end"
"case_239","start->serD|unassigned"
"case_239","serD|unassigned->vulnD|storage"
"case_239","vulnD|storage->serD|unassigned"
"case_239","serD|unassigned->vulnD|storage"
"case_239","vulnD|storage->serD|unassigned"
"case_239","serD|unassigned->vulnD|storage"
"case_239","vulnD|storage->end"
"case_240","start->serD|unassigned"
"case_240","serD|unassigned->vulnD|storage"
"case_240","vulnD|storage->serD|unassigned"
"case_240","serD|unassigned->vulnD|storage"
"case_240","vulnD|storage->serD|unassigned"
"case_240","serD|unassigned->vulnD|storage"
"case_240","vulnD|storage->infoD|http(s)"
"case_240","infoD|http(s)->end"
"case_241","start->serD|unassigned"
"case_241","serD|unassigned->vulnD|storage"
"case_241","vulnD|storage->serD|unassigned"
"case_241","serD|unassigned->vulnD|storage"
"case_241","vulnD|storage->end"
"case_242","start->hostD|http(s)"
"case_242","hostD|http(s)->serD|unassigned"
"case_242","serD|unassigned->vulnD|storage"
"case_242","vulnD|storage->infoD|http(s)"
"case_242","infoD|http(s)->ACE|http(s)"
"case_242","ACE|http(s)->exfil|http(s)"
"case_242","exfil|http(s)->end"
"case_243","start->hostD|wireless"
"case_243","hostD|wireless->surf|wireless"
"case_243","surf|wireless->vulnD|wireless"
"case_243","vulnD|wireless->infoD|wireless"
"case_243","infoD|wireless->rPrivEsc|wireless"
"case_243","rPrivEsc|wireless->acctManip|wireless"
"case_243","acctManip|wireless->remoteexp|wireless"
"case_243","remoteexp|wireless->ACE|wireless"
"case_243","ACE|wireless->resHJ|wireless"
"case_243","resHJ|wireless->dManip|wireless"
"case_243","dManip|wireless->exfil|wireless"
"case_243","exfil|wireless->delivery|wireless"
"case_243","delivery|wireless->end"
"case_244","start->surf|http(s)"
"case_244","surf|http(s)->hostD|http(s)"
"case_244","hostD|http(s)->serD|unassigned"
"case_244","serD|unassigned->vulnD|storage"
"case_244","vulnD|storage->infoD|http(s)"
"case_244","infoD|http(s)->rPrivEsc|http(s)"
"case_244","rPrivEsc|http(s)->acctManip|http(s)"
"case_244","acctManip|http(s)->remoteexp|http(s)"
"case_244","remoteexp|http(s)->CnC|http(s)"
"case_244","CnC|http(s)->ACE|http(s)"
"case_244","ACE|http(s)->resHJ|http(s)"
"case_244","resHJ|http(s)->dManip|http(s)"
"case_244","dManip|http(s)->exfil|http(s)"
"case_244","exfil|http(s)->delivery|http(s)"
"case_244","delivery|http(s)->end"
"case_245","start->surf|http(s)"
"case_245","surf|http(s)->hostD|http(s)"
"case_245","hostD|http(s)->serD|unassigned"
"case_245","serD|unassigned->vulnD|storage"
"case_245","vulnD|storage->infoD|http(s)"
"case_245","infoD|http(s)->rPrivEsc|http(s)"
"case_245","rPrivEsc|http(s)->acctManip|http(s)"
"case_245","acctManip|http(s)->remoteexp|http(s)"
"case_245","remoteexp|http(s)->CnC|http(s)"
"case_245","CnC|http(s)->ACE|http(s)"
"case_245","ACE|http(s)->resHJ|http(s)"
"case_245","resHJ|http(s)->dManip|http(s)"
"case_245","dManip|http(s)->exfil|http(s)"
"case_245","exfil|http(s)->delivery|http(s)"
"case_245","delivery|http(s)->end"
"case_246","start->hostD|unassigned"
"case_246","hostD|unassigned->surf|unassigned"
"case_246","surf|unassigned->vulnD|unassigned"
"case_246","vulnD|unassigned->infoD|unassigned"
"case_246","infoD|unassigned->rPrivEsc|unassigned"
"case_246","rPrivEsc|unassigned->acctManip|unassigned"
"case_246","acctManip|unassigned->remoteexp|unassigned"
"case_246","remoteexp|unassigned->ACE|unassigned"
"case_246","ACE|unassigned->resHJ|unassigned"
"case_246","resHJ|unassigned->dManip|unassigned"
"case_246","dManip|unassigned->exfil|unassigned"
"case_246","exfil|unassigned->delivery|unassigned"
"case_246","delivery|unassigned->end"
"case_247","start->surf|http(s)"
"case_247","surf|http(s)->hostD|http(s)"
"case_247","hostD|http(s)->serD|unassigned"
"case_247","serD|unassigned->vulnD|storage"
"case_247","vulnD|storage->infoD|http(s)"
"case_247","infoD|http(s)->rPrivEsc|http(s)"
"case_247","rPrivEsc|http(s)->acctManip|http(s)"
"case_247","acctManip|http(s)->remoteexp|http(s)"
"case_247","remoteexp|http(s)->CnC|http(s)"
"case_247","CnC|http(s)->ACE|http(s)"
"case_247","ACE|http(s)->resHJ|http(s)"
"case_247","resHJ|http(s)->dManip|http(s)"
"case_247","dManip|http(s)->exfil|http(s)"
"case_247","exfil|http(s)->delivery|http(s)"
"case_247","delivery|http(s)->end"
"case_248","start->surf|http(s)"
"case_248","surf|http(s)->hostD|http(s)"
"case_248","hostD|http(s)->serD|unassigned"
"case_248","serD|unassigned->vulnD|storage"
"case_248","vulnD|storage->infoD|http(s)"
"case_248","infoD|http(s)->rPrivEsc|http(s)"
"case_248","rPrivEsc|http(s)->acctManip|http(s)"
"case_248","acctManip|http(s)->remoteexp|http(s)"
"case_248","remoteexp|http(s)->CnC|http(s)"
"case_248","CnC|http(s)->ACE|http(s)"
"case_248","ACE|http(s)->resHJ|http(s)"
"case_248","resHJ|http(s)->dManip|http(s)"
"case_248","dManip|http(s)->exfil|http(s)"
"case_248","exfil|http(s)->delivery|http(s)"
"case_248","delivery|http(s)->end"
"case_249","start->hostD|hostingServer"
"case_249","hostD|hostingServer->surf|hostingServer"
"case_249","surf|hostingServer->vulnD|hostingServer"
"case_249","vulnD|hostingServer->infoD|hostingServer"
"case_249","infoD|hostingServer->rPrivEsc|hostingServer"
"case_249","rPrivEsc|hostingServer->acctManip|hostingServer"
"case_249","acctManip|hostingServer->remoteexp|hostingServer"
"case_249","remoteexp|hostingServer->ACE|hostingServer"
"case_249","ACE|hostingServer->resHJ|hostingServer"
"case_249","resHJ|hostingServer->dManip|hostingServer"
"case_249","dManip|hostingServer->exfil|hostingServer"
"case_249","exfil|hostingServer->end"
"case_250","start->serD|remoteAccess"
"case_250","serD|remoteAccess->serD|remoteAccess"
"case_250","serD|remoteAccess->serD|remoteAccess"
"case_250","serD|remoteAccess->end"
"case_251","start->serD|unassigned"
"case_251","serD|unassigned->vulnD|storage"
"case_251","vulnD|storage->hostD|surveillance"
"case_251","hostD|surveillance->surf|surveillance"
"case_251","surf|surveillance->vulnD|surveillance"
"case_251","vulnD|surveillance->infoD|surveillance"
"case_251","infoD|surveillance->rPrivEsc|surveillance"
"case_251","rPrivEsc|surveillance->acctManip|surveillance"
"case_251","acctManip|surveillance->remoteexp|surveillance"
"case_251","remoteexp|surveillance->ACE|surveillance"
"case_251","ACE|surveillance->dManip|surveillance"
"case_251","dManip|surveillance->exfil|surveillance"
"case_251","exfil|surveillance->resHJ|surveillance"
"case_251","resHJ|surveillance->end"
"case_252","start->surf|http(s)"
"case_252","surf|http(s)->hostD|http(s)"
"case_252","hostD|http(s)->serD|unassigned"
"case_252","serD|unassigned->vulnD|storage"
"case_252","vulnD|storage->infoD|http(s)"
"case_252","infoD|http(s)->rPrivEsc|http(s)"
"case_252","rPrivEsc|http(s)->acctManip|http(s)"
"case_252","acctManip|http(s)->remoteexp|http(s)"
"case_252","remoteexp|http(s)->CnC|http(s)"
"case_252","CnC|http(s)->ACE|http(s)"
"case_252","ACE|http(s)->resHJ|http(s)"
"case_252","resHJ|http(s)->dManip|http(s)"
"case_252","dManip|http(s)->exfil|http(s)"
"case_252","exfil|http(s)->delivery|http(s)"
"case_252","delivery|http(s)->end"
"case_253","start->surf|http(s)"
"case_253","surf|http(s)->hostD|http(s)"
"case_253","hostD|http(s)->vulnD|storage"
"case_253","vulnD|storage->infoD|http(s)"
"case_253","infoD|http(s)->rPrivEsc|http(s)"
"case_253","rPrivEsc|http(s)->acctManip|http(s)"
"case_253","acctManip|http(s)->remoteexp|http(s)"
"case_253","remoteexp|http(s)->ACE|http(s)"
"case_253","ACE|http(s)->resHJ|http(s)"
"case_253","resHJ|http(s)->dManip|http(s)"
"case_253","dManip|http(s)->exfil|http(s)"
"case_253","exfil|http(s)->delivery|http(s)"
"case_253","delivery|http(s)->end"
"case_254","start->surf|http(s)"
"case_254","surf|http(s)->hostD|http(s)"
"case_254","hostD|http(s)->infoD|http(s)"
"case_254","infoD|http(s)->rPrivEsc|http(s)"
"case_254","rPrivEsc|http(s)->acctManip|http(s)"
"case_254","acctManip|http(s)->remoteexp|http(s)"
"case_254","remoteexp|http(s)->CnC|http(s)"
"case_254","CnC|http(s)->ACE|http(s)"
"case_254","ACE|http(s)->resHJ|http(s)"
"case_254","resHJ|http(s)->dManip|http(s)"
"case_254","dManip|http(s)->exfil|http(s)"
"case_254","exfil|http(s)->end"
"case_255","start->surf|http(s)"
"case_255","surf|http(s)->hostD|http(s)"
"case_255","hostD|http(s)->serD|unassigned"
"case_255","serD|unassigned->vulnD|storage"
"case_255","vulnD|storage->infoD|http(s)"
"case_255","infoD|http(s)->rPrivEsc|http(s)"
"case_255","rPrivEsc|http(s)->acctManip|http(s)"
"case_255","acctManip|http(s)->remoteexp|http(s)"
"case_255","remoteexp|http(s)->CnC|http(s)"
"case_255","CnC|http(s)->ACE|http(s)"
"case_255","ACE|http(s)->resHJ|http(s)"
"case_255","resHJ|http(s)->dManip|http(s)"
"case_255","dManip|http(s)->exfil|http(s)"
"case_255","exfil|http(s)->delivery|http(s)"
"case_255","delivery|http(s)->end"
"case_256","start->surf|http(s)"
"case_256","surf|http(s)->hostD|http(s)"
"case_256","hostD|http(s)->serD|unassigned"
"case_256","serD|unassigned->vulnD|storage"
"case_256","vulnD|storage->infoD|http(s)"
"case_256","infoD|http(s)->rPrivEsc|http(s)"
"case_256","rPrivEsc|http(s)->acctManip|http(s)"
"case_256","acctManip|http(s)->remoteexp|http(s)"
"case_256","remoteexp|http(s)->CnC|http(s)"
"case_256","CnC|http(s)->ACE|http(s)"
"case_256","ACE|http(s)->resHJ|http(s)"
"case_256","resHJ|http(s)->dManip|http(s)"
"case_256","dManip|http(s)->exfil|http(s)"
"case_256","exfil|http(s)->delivery|http(s)"
"case_256","delivery|http(s)->end"
"case_257","start->surf|http(s)"
"case_257","surf|http(s)->hostD|http(s)"
"case_257","hostD|http(s)->vulnD|storage"
"case_257","vulnD|storage->infoD|http(s)"
"case_257","infoD|http(s)->rPrivEsc|http(s)"
"case_257","rPrivEsc|http(s)->acctManip|http(s)"
"case_257","acctManip|http(s)->remoteexp|http(s)"
"case_257","remoteexp|http(s)->ACE|http(s)"
"case_257","ACE|http(s)->resHJ|http(s)"
"case_257","resHJ|http(s)->dManip|http(s)"
"case_257","dManip|http(s)->exfil|http(s)"
"case_257","exfil|http(s)->delivery|http(s)"
"case_257","delivery|http(s)->end"
"case_258","start->hostD|http(s)"
"case_258","hostD|http(s)->serD|unassigned"
"case_258","serD|unassigned->vulnD|storage"
"case_258","vulnD|storage->infoD|http(s)"
"case_258","infoD|http(s)->ACE|http(s)"
"case_258","ACE|http(s)->exfil|http(s)"
"case_258","exfil|http(s)->end"
"case_259","start->hostD|wireless"
"case_259","hostD|wireless->surf|wireless"
"case_259","surf|wireless->vulnD|wireless"
"case_259","vulnD|wireless->infoD|wireless"
"case_259","infoD|wireless->rPrivEsc|wireless"
"case_259","rPrivEsc|wireless->acctManip|wireless"
"case_259","acctManip|wireless->remoteexp|wireless"
"case_259","remoteexp|wireless->ACE|wireless"
"case_259","ACE|wireless->resHJ|wireless"
"case_259","resHJ|wireless->dManip|wireless"
"case_259","dManip|wireless->exfil|wireless"
"case_259","exfil|wireless->delivery|wireless"
"case_259","delivery|wireless->end"
"case_260","start->surf|http(s)"
"case_260","surf|http(s)->hostD|http(s)"
"case_260","hostD|http(s)->serD|unassigned"
"case_260","serD|unassigned->vulnD|storage"
"case_260","vulnD|storage->infoD|http(s)"
"case_260","infoD|http(s)->rPrivEsc|http(s)"
"case_260","rPrivEsc|http(s)->acctManip|http(s)"
"case_260","acctManip|http(s)->remoteexp|http(s)"
"case_260","remoteexp|http(s)->ACE|http(s)"
"case_260","ACE|http(s)->dManip|http(s)"
"case_260","dManip|http(s)->exfil|http(s)"
"case_260","exfil|http(s)->end"
"case_261","start->hostD|hostingServer"
"case_261","hostD|hostingServer->infoD|hostingServer"
"case_261","infoD|hostingServer->rPrivEsc|hostingServer"
"case_261","rPrivEsc|hostingServer->ACE|hostingServer"
"case_261","ACE|hostingServer->exfil|hostingServer"
"case_261","exfil|hostingServer->end"
"case_262","start->surf|hostingServer"
"case_262","surf|hostingServer->acctManip|hostingServer"
"case_262","acctManip|hostingServer->remoteexp|hostingServer"
"case_262","remoteexp|hostingServer->resHJ|hostingServer"
"case_262","resHJ|hostingServer->dManip|hostingServer"
"case_262","dManip|hostingServer->end"
"case_263","start->serD|unassigned"
"case_263","serD|unassigned->vulnD|storage"
"case_263","vulnD|storage->hostD|surveillance"
"case_263","hostD|surveillance->vulnD|surveillance"
"case_263","vulnD|surveillance->infoD|surveillance"
"case_263","infoD|surveillance->rPrivEsc|surveillance"
"case_263","rPrivEsc|surveillance->ACE|surveillance"
"case_263","ACE|surveillance->exfil|surveillance"
"case_263","exfil|surveillance->end"
"case_264","start->acctManip|surveillance"
"case_264","acctManip|surveillance->remoteexp|surveillance"
"case_264","remoteexp|surveillance->resHJ|surveillance"
"case_264","resHJ|surveillance->dManip|surveillance"
"case_264","dManip|surveillance->end"
"case_265","start->serD|unassigned"
"case_265","serD|unassigned->vulnD|storage"
"case_265","vulnD|storage->serD|unassigned"
"case_265","serD|unassigned->vulnD|storage"
"case_265","vulnD|storage->end"
"case_266","start->serD|unassigned"
"case_266","serD|unassigned->vulnD|storage"
"case_266","vulnD|storage->serD|unassigned"
"case_266","serD|unassigned->vulnD|storage"
"case_266","vulnD|storage->end"
"case_267","start->serD|unassigned"
"case_267","serD|unassigned->vulnD|storage"
"case_267","vulnD|storage->serD|unassigned"
"case_267","serD|unassigned->vulnD|storage"
"case_267","vulnD|storage->end"
"case_268","start->serD|unassigned"
"case_268","serD|unassigned->vulnD|storage"
"case_268","vulnD|storage->serD|unassigned"
"case_268","serD|unassigned->vulnD|storage"
"case_268","vulnD|storage->end"
"case_269","start->serD|unassigned"
"case_269","serD|unassigned->vulnD|storage"
"case_269","vulnD|storage->serD|unassigned"
"case_269","serD|unassigned->vulnD|storage"
"case_269","vulnD|storage->end"
"case_270","start->serD|unassigned"
"case_270","serD|unassigned->vulnD|storage"
"case_270","vulnD|storage->vulnD|http(s)"
"case_270","vulnD|http(s)->surf|http(s)"
"case_270","surf|http(s)->hostD|http(s)"
"case_270","hostD|http(s)->serD|unassigned"
"case_270","serD|unassigned->infoD|http(s)"
"case_270","infoD|http(s)->rPrivEsc|http(s)"
"case_270","rPrivEsc|http(s)->acctManip|http(s)"
"case_270","acctManip|http(s)->remoteexp|http(s)"
"case_270","remoteexp|http(s)->CnC|http(s)"
"case_270","CnC|http(s)->ACE|http(s)"
"case_270","ACE|http(s)->resHJ|http(s)"
"case_270","resHJ|http(s)->dManip|http(s)"
"case_270","dManip|http(s)->exfil|http(s)"
"case_270","exfil|http(s)->delivery|http(s)"
"case_270","delivery|http(s)->end"
"case_271","start->serD|unassigned"
"case_271","serD|unassigned->vulnD|storage"
"case_271","vulnD|storage->serD|unassigned"
"case_271","serD|unassigned->vulnD|storage"
"case_271","vulnD|storage->end"
"case_272","start->serD|unassigned"
"case_272","serD|unassigned->vulnD|storage"
"case_272","vulnD|storage->vulnD|http(s)"
"case_272","vulnD|http(s)->surf|http(s)"
"case_272","surf|http(s)->hostD|http(s)"
"case_272","hostD|http(s)->serD|unassigned"
"case_272","serD|unassigned->infoD|http(s)"
"case_272","infoD|http(s)->rPrivEsc|http(s)"
"case_272","rPrivEsc|http(s)->acctManip|http(s)"
"case_272","acctManip|http(s)->remoteexp|http(s)"
"case_272","remoteexp|http(s)->CnC|http(s)"
"case_272","CnC|http(s)->ACE|http(s)"
"case_272","ACE|http(s)->resHJ|http(s)"
"case_272","resHJ|http(s)->dManip|http(s)"
"case_272","dManip|http(s)->exfil|http(s)"
"case_272","exfil|http(s)->delivery|http(s)"
"case_272","delivery|http(s)->end"
"case_273","start->serD|unassigned"
"case_273","serD|unassigned->vulnD|storage"
"case_273","vulnD|storage->serD|unassigned"
"case_273","serD|unassigned->vulnD|storage"
"case_273","vulnD|storage->end"
"case_274","start->vulnD|storage"
"case_274","vulnD|storage->vulnD|storage"
"case_274","vulnD|storage->vulnD|storage"
"case_274","vulnD|storage->end"
"case_275","start->infoD|http(s)"
"case_275","infoD|http(s)->infoD|http(s)"
"case_275","infoD|http(s)->CnC|http(s)"
"case_275","CnC|http(s)->end"
"case_276","start->hostD|http(s)"
"case_276","hostD|http(s)->serD|remoteAccess"
"case_276","serD|remoteAccess->vulnD|storage"
"case_276","vulnD|storage->serD|unassigned"
"case_276","serD|unassigned->hostD|http(s)"
"case_276","hostD|http(s)->serD|unassigned"
"case_276","serD|unassigned->vulnD|storage"
"case_276","vulnD|storage->serD|unassigned"
"case_276","serD|unassigned->vulnD|storage"
"case_276","vulnD|storage->hostD|http(s)"
